metric_name,metric_type,interval,unit_name,per_unit_name,description,orientation,integration,short_name,curated_metric,sample_tags
logicinsight.pe.vdisk_stats_controller_avg_write_io_size_kbytes,gauge,15,,,Average write I/O size,1,logicinsight_nutanix,vdisk stats controller avg write io size kbytes,,
logicinsight.pe.vdisk_stats_controller_io_bandwidth_kBps,gauge,15,,,I/O bandwidth in KiBps,1,logicinsight_nutanix,vdisk stats controller io bandwidth kBps,,
logicinsight.pe.vdisk_stats_controller_num_io,gauge,15,,,Total number of I/O operations,1,logicinsight_nutanix,vdisk stats controller num io,,
logicinsight.pe.vdisk_stats_controller_num_iops,gauge,15,,,Total number of IOPS,1,logicinsight_nutanix,vdisk stats controller num iops,,
logicinsight.pe.vdisk_stats_controller_num_random_io,gauge,15,,,Total number of random I/O operations,1,logicinsight_nutanix,vdisk stats controller num random io,,
logicinsight.pe.vdisk_stats_controller_num_read_io,gauge,15,,,Total number of read I/O operations,1,logicinsight_nutanix,vdisk stats controller num read io,,
logicinsight.pe.vdisk_stats_controller_num_read_iops,gauge,15,,,Total number of read IOPS,1,logicinsight_nutanix,vdisk stats controller num read iops,,
logicinsight.pe.vdisk_stats_controller_num_seq_io,gauge,15,,,Total number of sequential I/O operations,1,logicinsight_nutanix,vdisk stats controller num seq io,,
logicinsight.pe.vdisk_stats_controller_num_write_io,gauge,15,,,Total number of write I/O operations,1,logicinsight_nutanix,vdisk stats controller num write io,,
logicinsight.pe.vdisk_stats_controller_num_write_iops,gauge,15,,,Total number of write IOPS,1,logicinsight_nutanix,vdisk stats controller num write iops,,
logicinsight.pe.vdisk_stats_controller_random_io_ppm,gauge,15,,,Random I/O in parts per million,1,logicinsight_nutanix,vdisk stats controller random io ppm,,
logicinsight.pe.vdisk_stats_controller_read_io_bandwidth_kBps,gauge,15,,,Read I/O bandwidth in KiBps,1,logicinsight_nutanix,vdisk stats controller read io bandwidth kBps,,
logicinsight.pe.vdisk_stats_controller_read_io_ppm,gauge,15,,,Read I/O in parts per million,1,logicinsight_nutanix,vdisk stats controller read io ppm,,
logicinsight.pe.vdisk_stats_controller_seq_io_ppm,gauge,15,,,Sequential I/O in parts per million,1,logicinsight_nutanix,vdisk stats controller seq io ppm,,
logicinsight.pe.vdisk_stats_controller_timespan_usecs,gauge,15,,,Duration of measurement in microseconds,0,logicinsight_nutanix,vdisk stats controller timespan usecs,,
logicinsight.pe.vdisk_stats_controller_total_io_size_kbytes,gauge,15,,,Total I/O size in KiB,1,logicinsight_nutanix,vdisk stats controller total io size kbytes,,
logicinsight.pe.vdisk_stats_controller_total_io_time_usecs,gauge,15,,,Total I/O time in microseconds,1,logicinsight_nutanix,vdisk stats controller total io time usecs,,
logicinsight.pe.vdisk_stats_controller_total_read_io_size_kbytes,gauge,15,,,Total read I/O size in KiB,1,logicinsight_nutanix,vdisk stats controller total read io size kbytes,,
logicinsight.pe.vdisk_stats_controller_total_read_io_time_usecs,gauge,15,,,Total read I/O time in microseconds,1,logicinsight_nutanix,vdisk stats controller total read io time usecs,,
logicinsight.pe.vdisk_stats_controller_total_transformed_usage_bytes,gauge,15,,,Total transformed usage in bytes,0,logicinsight_nutanix,vdisk stats controller total transformed usage bytes,,
logicinsight.pe.vdisk_stats_controller_user_bytes,gauge,15,,,Bytes written by user,0,logicinsight_nutanix,vdisk stats controller user bytes,,
logicinsight.pe.vdisk_stats_controller_write_io_bandwidth_kBps,gauge,15,,,Write I/O bandwidth in KiBps,1,logicinsight_nutanix,vdisk stats controller write io bandwidth kBps,,
logicinsight.pe.vdisk_stats_controller_write_io_ppm,gauge,15,,,Write I/O in parts per million,1,logicinsight_nutanix,vdisk stats controller write io ppm,,
logicinsight.pe.vdisk_stats_hypervisor_avg_io_latency_usecs,gauge,15,,,Average I/O latency from hypervisor,-1,logicinsight_nutanix,vdisk stats hypervisor avg io latency usecs,,
logicinsight.pe.vdisk_stats_hypervisor_avg_read_io_latency_usecs,gauge,15,,,Average read I/O latency from hypervisor,-1,logicinsight_nutanix,vdisk stats hypervisor avg read io latency usecs,,
logicinsight.pe.vdisk_stats_hypervisor_avg_write_io_latency_usecs,gauge,15,,,Average write I/O latency from hypervisor,-1,logicinsight_nutanix,vdisk stats hypervisor avg write io latency usecs,,
logicinsight.pe.vdisk_stats_hypervisor_io_bandwidth_kBps,gauge,15,,,I/O bandwidth from hypervisor in KiBps,1,logicinsight_nutanix,vdisk stats hypervisor io bandwidth kBps,,
logicinsight.pe.vdisk_stats_hypervisor_num_io,gauge,15,,,Total I/O operations from hypervisor,1,logicinsight_nutanix,vdisk stats hypervisor num io,,
logicinsight.pe.vdisk_stats_hypervisor_num_iops,gauge,15,,,Total IOPS from hypervisor,1,logicinsight_nutanix,vdisk stats hypervisor num iops,,
logicinsight.pe.vdisk_stats_hypervisor_num_read_io,gauge,15,,,Read I/O operations from hypervisor,1,logicinsight_nutanix,vdisk stats hypervisor num read io,,
logicinsight.pe.vdisk_stats_hypervisor_num_read_iops,gauge,15,,,Read IOPS from hypervisor,1,logicinsight_nutanix,vdisk stats hypervisor num read iops,,
logicinsight.pe.vdisk_stats_hypervisor_num_write_io,gauge,15,,,Write I/O operations from hypervisor,1,logicinsight_nutanix,vdisk stats hypervisor num write io,,
logicinsight.pe.vdisk_stats_hypervisor_num_write_iops,gauge,15,,,Write IOPS from hypervisor,1,logicinsight_nutanix,vdisk stats hypervisor num write iops,,
logicinsight.pe.vdisk_stats_hypervisor_read_io_bandwidth_kBps,gauge,15,,,Read I/O bandwidth from hypervisor in KiBps,1,logicinsight_nutanix,vdisk stats hypervisor read io bandwidth kBps,,
logicinsight.pe.vdisk_stats_hypervisor_timespan_usecs,gauge,15,,,Time range of hypervisor metrics in microseconds,0,logicinsight_nutanix,vdisk stats hypervisor timespan usecs,,
logicinsight.pe.vdisk_stats_hypervisor_total_io_size_kbytes,gauge,15,,,Total I/O size by hypervisor in KiB,1,logicinsight_nutanix,vdisk stats hypervisor total io size kbytes,,
logicinsight.pe.vdisk_stats_hypervisor_total_io_time_usecs,gauge,15,,,Total I/O time by hypervisor in microseconds,1,logicinsight_nutanix,vdisk stats hypervisor total io time usecs,,
logicinsight.pe.vdisk_stats_hypervisor_total_read_io_size_kbytes,gauge,15,,,Total read I/O size by hypervisor in KiB,1,logicinsight_nutanix,vdisk stats hypervisor total read io size kbytes,,
logicinsight.pe.vdisk_stats_hypervisor_total_read_io_time_usecs,gauge,15,,,Total read I/O time by hypervisor in microseconds,1,logicinsight_nutanix,vdisk stats hypervisor total read io time usecs,,
logicinsight.pe.vdisk_stats_hypervisor_write_io_bandwidth_kBps,gauge,15,,,Write I/O bandwidth from hypervisor in KiBps,1,logicinsight_nutanix,vdisk stats hypervisor write io bandwidth kBps,,
logicinsight.pe.vdisk_stats_io_bandwidth_kBps,gauge,15,,,I/O bandwidth overall in KiBps,1,logicinsight_nutanix,vdisk stats io bandwidth kBps,,
logicinsight.pe.vdisk_stats_num_io,gauge,15,,,Total number of I/O operations,1,logicinsight_nutanix,vdisk stats num io,,
logicinsight.pe.vdisk_stats_num_iops,gauge,15,,,Total number of IOPS,1,logicinsight_nutanix,vdisk stats num iops,,
logicinsight.pe.vdisk_stats_num_random_io,gauge,15,,,Total number of random I/O operations,1,logicinsight_nutanix,vdisk stats num random io,,
logicinsight.pe.vdisk_stats_num_read_io,gauge,15,,,Total number of read I/O operations,1,logicinsight_nutanix,vdisk stats num read io,,
logicinsight.pe.vdisk_stats_num_read_iops,gauge,15,,,Total number of read IOPS,1,logicinsight_nutanix,vdisk stats num read iops,,
logicinsight.pe.vdisk_stats_num_seq_io,gauge,15,,,Total number of sequential I/O operations,1,logicinsight_nutanix,vdisk stats num seq io,,
logicinsight.pe.vdisk_stats_num_write_io,gauge,15,,,Total number of write I/O operations,1,logicinsight_nutanix,vdisk stats num write io,,
logicinsight.pe.vdisk_stats_num_write_iops,gauge,15,,,Total number of write IOPS,1,logicinsight_nutanix,vdisk stats num write iops,,
logicinsight.pe.vdisk_stats_random_io_ppm,gauge,15,,,Random I/O in parts per million,1,logicinsight_nutanix,vdisk stats random io ppm,,
logicinsight.pe.vdisk_stats_read_io_bandwidth_kBps,gauge,15,,,Read I/O bandwidth in KiBps,1,logicinsight_nutanix,vdisk stats read io bandwidth kBps,,
logicinsight.pe.vdisk_stats_read_io_ppm,gauge,15,,,Read I/O in parts per million,1,logicinsight_nutanix,vdisk stats read io ppm,,
logicinsight.pe.vdisk_stats_seq_io_ppm,gauge,15,,,Sequential I/O in parts per million,1,logicinsight_nutanix,vdisk stats seq io ppm,,
logicinsight.pe.vdisk_stats_timespan_usecs,gauge,15,,,Measurement duration in microseconds,0,logicinsight_nutanix,vdisk stats timespan usecs,,
logicinsight.pe.vdisk_stats_total_io_size_kbytes,gauge,15,,,Total I/O size in KiB,1,logicinsight_nutanix,vdisk stats total io size kbytes,,
logicinsight.pe.vdisk_stats_total_io_time_usecs,gauge,15,,,Total I/O time in microseconds,1,logicinsight_nutanix,vdisk stats total io time usecs,,
logicinsight.pe.vdisk_stats_total_read_io_size_kbytes,gauge,15,,,Total read I/O size in KiB,1,logicinsight_nutanix,vdisk stats total read io size kbytes,,
logicinsight.pe.vdisk_stats_total_read_io_time_usecs,gauge,15,,,Total read I/O time in microseconds,1,logicinsight_nutanix,vdisk stats total read io time usecs,,
logicinsight.pe.vdisk_stats_total_transformed_usage_bytes,gauge,15,,,Total transformed usage in bytes,0,logicinsight_nutanix,vdisk stats total transformed usage bytes,,
logicinsight.pe.vdisk_stats_total_untransformed_usage_bytes,gauge,15,,,Total untransformed usage in bytes,0,logicinsight_nutanix,vdisk stats total untransformed usage bytes,,
logicinsight.pe.vdisk_stats_write_io_bandwidth_kBps,gauge,15,,,Write I/O bandwidth in KiBps,1,logicinsight_nutanix,vdisk stats write io bandwidth kBps,,
logicinsight.pe.vdisk_stats_write_io_ppm,gauge,15,,,Write I/O in parts per million,1,logicinsight_nutanix,vdisk stats write io ppm,,
logicinsight.pe.redfish_asic_temp_celsius,gauge,15,,,ASIC temperature in Celsius,1,logicinsight_nutanix,redfish asic temp celsius,,
logicinsight.pe.redfish_cpu_temp_celsius,gauge,15,,,CPU temperature in Celsius,1,logicinsight_nutanix,redfish cpu temp celsius,,
logicinsight.pe.redfish_global_cpu_count,gauge,15,,,Total CPU count,1,logicinsight_nutanix,redfish global cpu count,,
logicinsight.pe.redfish_global_cpu_status,gauge,15,,,"Global CPU status (0=OK, 1=Warning, 2=Critical)",1,logicinsight_nutanix,redfish global cpu status,,
logicinsight.pe.redfish_global_mem_capacitygib,gauge,15,,,Total memory capacity in GiB,1,logicinsight_nutanix,redfish global mem capacitygib,,
logicinsight.pe.redfish_global_mem_status,gauge,15,,,"Global memory status (0=OK, 1=Warning, 2=Critical)",1,logicinsight_nutanix,redfish global mem status,,
logicinsight.pe.redfish_global_powerstate_status,gauge,15,,,"Power state status (0=On, 1=Off, 2=Error)",1,logicinsight_nutanix,redfish global powerstate status,,
logicinsight.pe.redfish_global_status,gauge,15,,,"Global health status (0=OK, 1=Warning, 2=Critical)",1,logicinsight_nutanix,redfish global status,,
logicinsight.pe.redfish_memory_temp_celsius,gauge,15,,,Memory temperature in Celsius,1,logicinsight_nutanix,redfish memory temp celsius,,
logicinsight.pe.redfish_psu_AverageConsumedWatts,gauge,15,,,Average power consumed by PSU in Watts,1,logicinsight_nutanix,redfish psu average consumed watts,,
logicinsight.pe.redfish_psu_MaxConsumedWatts,gauge,15,,,Max power consumed by PSU in Watts,1,logicinsight_nutanix,redfish psu max consumed watts,,
logicinsight.pe.redfish_psu_MinConsumedWatts,gauge,15,,,Min power consumed by PSU in Watts,1,logicinsight_nutanix,redfish psu min consumed watts,,
logicinsight.pe.redfish_psu_PowerCapacityWatts,gauge,15,,,Total PSU power capacity in Watts,1,logicinsight_nutanix,redfish psu power capacity watts,,
logicinsight.pe.redfish_psu_PowerConsumedWatts,gauge,15,,,Current PSU power consumption in Watts,1,logicinsight_nutanix,redfish psu power consumed watts,,
logicinsight.pe.redfish_psu_status,gauge,15,,,"PSU status (0=OK, 1=Warning, 2=Critical)",1,logicinsight_nutanix,redfish psu status,,
logicinsight.pe.redfish_storagedevice_temp_celsius,gauge,15,,,Storage device temperature in Celsius,1,logicinsight_nutanix,redfish storagedevice temp celsius,,
logicinsight.pe.redfish_systemboard_temp_celsius,gauge,15,,,System board temperature in Celsius,1,logicinsight_nutanix,redfish systemboard temp celsius,,
logicinsight.pe.vms_control,gauge,15,,,Real metric used as a control reference to improve dashboard display consistency,1,logicinsight_nutanix, Reference metric,,
